106,Paraprevotella xylaniphila,0.00862,0.0,0.0,0.0,0.0,0.05805,0.0,0.0,0.0,0.0,0.02605,0.0,0.0,0.3635,0.0,0.0,0.0,0.08598,0.0,0.0,0.19726,0.0,0.18367,0.0,0.0,0.0,0.0,0.06003,0.06251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45864,0.0,0.0,0.0,0.0,0.11089,0.0,0.0,0.0,0.0,0.0,0.03496,0.0,0.02307,0.23864,0.00182,0.0,0.0,0.0,0.00122,0.0,0.0,0.0,0.11107,0.10102,0.00399,0.0,0.0,1.32117,0.0,0.0,0.0,0.0,0.00428,0.00238,0.0,0.0,0.72895,0.0,0.11057,0.0,0.0,0.02215,0.0,0.0,0.02079,Paraprevotella
107,Campylobacter gracilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campylobacter
108,Megamonas unclassified,0.0,0.0,0.00212,0.0,0.0,0.0,0.0,1.07643,13.86723,0.0,0.0,0.0,11.89011,0.53188,0.0,0.0,26.12182,0.0,0.0,0.0,5.92866,0.0,2.86459,0.0,0.0,0.0,0.14971,3.67648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,3.40312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23431,0.0,0.41586,1.9821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70359,0.70817,3.2268,0.0,14.66493,0.0,0.0,8.07861,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,5.95704,7.64728,0.0,0.0,11.79583,0.0,13.79936,0.0,0.0,0.0,0.0,0.0,0.0,0.05271,13.40229,0.0,0.0,1.33167,0.0,0.0,15.26095,0.0,0.0,1.30443,0.0,2.94512,0.0,1.72144,0.0421,6.43619,6.66885,0.0,0.0,31.86052,0.0,Megamonas
109,Actinomyces johnsonii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168,0.0,Actinomyces
110,Capnocytophaga unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Capnocytophaga
111,Actinomyces sp ICM39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Actinomyces
112,Prevotella amnii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prevotella
113,Lachnospiraceae bacterium 5 1 57FAA,0.0,0.0,0.0,0.0,0.01468,0.0,0.02816,0.01755,0.0,0.0,0.0,0.10789,0.0,0.0,0.02222,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.00639,0.0,0.03926,0.0015,0.0,0.0,0.0,0.13018,0.0,0.00467,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0,0.0,0.03237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00474,0.00176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02019,0.0,0.0,0.05407,0.0,0.0,0.0,0.0,0.00651,0.20993,0.0,0.0,0.0,0.0618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.35758,0.00494,0.0,0.0,0.0,0.0,0.0,0.03112,0.0,0.0,0.0,0.0,0.0,0.03356,0.0,0.0,0.04673,0.00262,0.0,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,Lachnospiraceae
114,Eggerthella sp 1 3 56FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eggerthella
115,Enterobacter cloacae,0.0,0.0,0.0,0.05052,0.0,0.0,0.0,0.0,1.47277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444,0.0,0.0,0.0,0.0,0.0,0.0,0.43212,0.0,0.01935,0.0,0.10923,0.0,0.05284,0.0,0.52442,0.0,0.0,1.03377,0.05253,0.0,2.20557,0.0,0.00748,0.0,0.0,0.0,3.01838,0.91764,0.0,0.0,0.08585,0.0,2.85401,0.0,0.09508,0.0,0.0,0.23267,0.0,0.0,0.0,0.00653,0.0,0.0,0.0,0.0,0.0,0.02159,0.0,0.0,0.0,0.04872,0.0,1.82351,0.0,4.75371,0.0,0.0,0.0,0.0,0.001,1.10798,0.0,0.0646,0.0,0.00711,0.0,0.0,0.0,0.09665,0.0,0.0,0.0,0.0,0.0,0.44043,0.0,0.0,0.46783,0.05068,0.0,0.02805,0.0,0.0,0.00782,0.0,0.0,0.0,0.0,0.0,0.0,Enterobacter
116,Campylobacter concisus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02016,0.0,0.0,0.0,0.0,0.0,0.0,0.19779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01816,0.0,0.0,0.0,0.0,0.01509,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.0,0.0,0.00771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01104,0.0,0.0,0.0,0.0,0.0,0.01147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025,0.0,0.0,0.0,0.0,0.0,0.0,Campylobacter
117,Peptoniphilus harei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peptoniphilus
118,Streptococcus parasanguinis,0.01431,0.14062,0.1437,0.0,0.04981,0.13674,0.14155,0.65438,0.00973,0.04854,0.03313,0.04842,0.2583,0.16194,0.00448,0.0,0.02098,1.33621,0.65824,0.08342,1.31726,0.07817,2.76545,1.93257,0.31776,0.28952,0.08247,0.29528,0.9588,0.02952,1.02325,4.68453,0.05617,0.03514,0.07489,0.01104,0.00586,1.54093,1.12409,0.44123,0.0,0.00277,0.50542,21.96167,0.0107,0.01558,0.86945,2.94436,0.6969,0.22161,0.01864,1.84656,2.08823,0.04347,0.03041,0.05151,0.00649,0.0,1.1808,0.0,0.05503,4.11552,0.0,0.0,1.61705,0.0,0.28934,2.61245,0.01371,0.007,0.00055,0.47499,0.11565,0.72429,0.01348,0.06122,1.06199,0.45978,0.0,0.17273,0.09536,0.04204,0.00527,0.13771,0.0,1.51431,0.06322,0.0,0.0,2.37121,0.02456,0.00259,0.17434,0.01563,0.20769,5.16795,0.02639,0.15537,0.30774,1.57252,0.11593,0.00307,0.0285,0.00194,1.51185,0.01634,0.01673,0.0,0.15559,0.01136,0.00879,Streptococcus
119,Bulleidia extructa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03596,0.0,0.0,0.04127,0.0,0.0,0.0,0.0,0.0,0.01765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01936,0.0,0.0,0.0,0.0,0.0,Bulleidia
120,Odoribacter unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04632,0.0,0.02751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02846,0.0,0.09779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01945,0.05932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03288,Odoribacter
121,Acidaminococcus intestini,0.0,0.03696,0.0,0.07238,0.0,0.0,0.0,0.0,0.0,0.0,0.06071,0.0,0.00537,0.30978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.04111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0,0.0,0.08188,0.0,0.0,0.0,0.0,0.0,0.0,0.00484,0.0,0.0,0.0,0.00034,0.00194,0.0,0.00195,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30759,0.0,0.0,0.00039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777,0.0,0.0,0.0,0.0,0.0,Acidaminococcus
122,Streptococcus tigurinus,0.0,0.0,0.00223,0.0,0.0,0.0,0.0,0.02712,0.0,0.0,0.0,0.0,0.0,0.00503,0.0,0.0,0.0,0.00324,0.0,0.0,0.0101,0.0,0.00226,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11559,0.0,0.0,0.0,0.0,0.0,0.01329,0.0,0.0,0.0,0.0,0.0,0.1251,0.0,0.0,0.0,0.00951,0.0,0.0,0.02906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.02141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00499,0.0,0.0,0.0,0.00661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Streptococcus
123,Bifidobacterium animalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815,0.0,0.0,0.0,0.0,0.02591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.37468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41594,0.17828,0.0,0.0,0.0,0.0,0.19135,0.0,0.0,0.0,0.0,0.00577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11183,0.0,0.0,0.0,0.0,0.0,0.78133,0.0,0.0,0.0,0.10788,0.0,0.0,0.0,0.0,0.0,2.74223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bifidobacterium
124,Ruminococcus obeum,0.06671,0.61059,1.41419,4.62143,1.91317,0.27039,0.0581,0.46558,0.28091,0.48247,0.08618,0.0,0.27874,1.31375,0.45184,0.76477,0.31471,0.47572,0.16754,0.64413,0.03253,0.04863,0.18653,0.04752,4.28927,0.61297,1.20894,0.20942,1.05707,0.0,0.32713,0.96724,0.32587,0.90189,0.31312,0.0,0.22823,0.2228,0.03705,0.57092,0.00117,0.01942,0.4194,2.19302,0.86997,0.53602,1.739,0.21867,0.09028,0.14147,0.23597,0.12561,1.57763,0.20448,0.33825,12.48564,0.0,0.96913,0.27459,0.16329,0.05944,0.17814,0.69992,0.42655,0.42576,0.00725,0.31633,0.0,0.08999,0.09293,0.00188,4.90924,0.0,0.08603,0.16994,0.08161,0.106,0.01201,0.04467,0.23709,0.04805,0.14511,0.00136,0.01956,0.0,0.11693,0.0,0.01448,0.40993,0.32029,0.23647,0.05132,1.1064,0.32242,3.55353,0.0,0.26572,1.20411,0.16213,1.65218,0.00171,0.18904,0.00747,0.14624,0.15915,0.21579,2.83201,1.03797,0.28405,1.09943,0.78309,Ruminococcus
125,Oscillibacter sp KLE 1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oscillibacter
126,Campylobacter hominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campylobacter
127,Bacteroides uniformis,0.63318,2.83738,1.38234,0.68637,0.01613,0.18544,0.0,0.58794,9.9802,0.21421,0.14545,5.21484,0.0153,0.42038,1.4824,12.56023,1.40432,1.65306,3.59185,12.26863,0.22117,0.29843,0.09994,0.5474,0.20398,1.41293,0.5542,0.20785,3.81714,0.0,0.0,0.22204,0.52063,0.10731,5.06572,12.94281,3.2688,0.11087,1.71454,0.15877,0.81097,0.49729,3.48213,2.32826,0.04046,0.69423,7.78791,0.80481,0.01569,2.93728,0.04916,0.0,0.40237,0.21783,3.1455,0.47061,0.0,1.79054,1.11257,1.51434,0.09818,4.93645,6.02072,1.75224,5.56492,0.34413,13.082,11.36349,2.86272,8.68022,0.0,0.99406,0.0,0.30304,0.0,0.75163,0.27129,0.94149,4.77411,0.21856,1.50022,6.00469,2.61072,1.33822,0.78821,0.0,8.87543,0.0,2.06199,2.5709,0.60632,3.34937,3.28317,3.9324,9.53362,4.01904,0.02676,2.35925,3.77894,1.13583,2.62764,3.95933,3.56855,0.41441,0.32616,0.79691,1.17182,0.91412,20.29719,0.13508,0.47964,Bacteroides
128,Parabacteroides sp 20 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parabacteroides
129,Shigella flexneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shigella
130,Prevotella multisaccharivorax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prevotella
131,Clostridium ramosum,0.0223,0.0,0.0,0.0,0.00673,0.0,0.02839,0.01763,0.0,0.0,0.0,0.02249,0.0,0.0,0.02195,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.02575,0.01866,0.16533,0.02172,0.0,0.0,0.02575,0.05739,0.34467,0.0,0.0,0.05947,0.0,0.02437,0.00412,0.0,0.0,0.0,0.0,0.02114,0.01589,0.22455,0.0,0.0,0.02915,0.1074,0.0,1.03067,0.0,0.01569,0.0,0.0,0.0,0.0,0.10125,0.0,0.0,0.0,0.00839,0.00301,0.0,0.0,0.01446,0.01632,0.0,0.29235,0.0,0.00237,0.04802,0.0,0.03372,0.08454,0.01616,0.0,0.0,0.02214,0.0,0.0,0.73421,0.0,0.02145,0.0,0.22891,0.0,0.56202,0.18543,0.09458,0.0,0.0,0.0,0.0,0.0,0.0821,0.03876,0.34401,0.02109,0.0,0.0,0.00748,0.0,0.02727,0.0,0.0,0.04899,0.0,0.06536,0.1248,0.21544,0.0,Clostridium
132,Klebsiella oxytoca,0.0,0.0,0.0,0.0,0.0,0.0,0.05499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01213,0.0,0.0,0.0,0.01632,0.0,0.0,6.91322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.15727,0.0,0.0,0.0,0.00079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klebsiella
133,Bacteroides plebeius,0.0,10.99541,2.91476,0.01614,12.47584,0.00218,0.0,3.78199,21.63559,0.0,0.39475,0.0,0.0,0.97824,0.0,0.0,19.65526,0.31815,0.0,0.0,0.321,0.0,0.03581,2.69625,0.0,0.0,0.00865,9.9276,3.76556,0.0,0.0,0.0,0.0,0.0,0.0,1.82222,0.0,0.0,4.76939,0.99508,6.57881,0.0,6.08754,0.0,1.5832,0.0,12.71476,16.253,0.11343,4.78824,1.83465,0.0,0.02449,5.29295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30295,13.11591,9.25505,9.18448,0.0,9.59786,0.0,0.0,0.0,21.88144,5.69191,0.0,0.0,18.30441,3.63388,0.0,0.0,3.31347,3.05544,5.5939,0.0,0.0,0.0,0.0,32.94697,0.0,0.0,0.0,7.35378,0.0,0.0,8.0038,0.0,2.98069,0.0,1.88503,3.84554,0.41455,0.0,0.0,0.0,14.33963,0.0,8.74283,0.70728,10.48517,0.0,0.0,0.0,Bacteroides
