,flux,reaction,metabolite
EX__4hbz_medium,0.0,EX__4hbz_medium,_4hbz_medium
EX__5htrp_medium,0.0,EX__5htrp_medium,_5htrp_medium
EX__5mta_medium,0.0,EX__5mta_medium,_5mta_medium
EX__5mthf_medium,0.0,EX__5mthf_medium,_5mthf_medium
EX_ac_medium,-0.002841220470921736,EX_ac_medium,ac_medium
EX_acac_medium,0.0,EX_acac_medium,acac_medium
EX_acgal_medium,-2.0999999999999995e-05,EX_acgal_medium,acgal_medium
EX_acnam2a6agal_medium,0.0,EX_acnam2a6agal_medium,acnam2a6agal_medium
EX_adchac_medium,0.0,EX_adchac_medium,adchac_medium
EX_adocbl_medium,0.0,EX_adocbl_medium,adocbl_medium
EX_agal1b3agal_medium,0.0,EX_agal1b3agal_medium,agal1b3agal_medium
EX_agal1b6agal_medium,0.0,EX_agal1b6agal_medium,agal1b6agal_medium
EX_agam1b3agal_medium,0.0,EX_agam1b3agal_medium,agam1b3agal_medium
EX_agam1b6agal_medium,0.0,EX_agam1b6agal_medium,agam1b6agal_medium
EX_akg_medium,-4.460592275239627e-05,EX_akg_medium,akg_medium
EX_ala_D_medium,0.0,EX_ala_D_medium,ala_D_medium
EX_ala_L_medium,-4.028447198444845e-05,EX_ala_L_medium,ala_L_medium
EX_alchac_medium,0.0,EX_alchac_medium,alchac_medium
EX_alltn_medium,0.0,EX_alltn_medium,alltn_medium
EX_amylopect900_medium,0.0,EX_amylopect900_medium,amylopect900_medium
EX_amylose300_medium,0.0,EX_amylose300_medium,amylose300_medium
EX_arab_D_medium,0.0,EX_arab_D_medium,arab_D_medium
EX_arab_L_medium,0.0,EX_arab_L_medium,arab_L_medium
EX_arabinogal_medium,0.0,EX_arabinogal_medium,arabinogal_medium
EX_arabttr_medium,0.0,EX_arabttr_medium,arabttr_medium
EX_arbt_medium,0.0,EX_arbt_medium,arbt_medium
EX_arsenb_medium,0.0,EX_arsenb_medium,arsenb_medium
EX_aso3_medium,0.0,EX_aso3_medium,aso3_medium
EX_aso4_medium,0.0,EX_aso4_medium,aso4_medium
EX_bhb_medium,0.0,EX_bhb_medium,bhb_medium
EX_btn_medium,0.0,EX_btn_medium,btn_medium
EX_btoh_medium,0.0,EX_btoh_medium,btoh_medium
EX_but_medium,-0.00026557252716177327,EX_but_medium,but_medium
EX_butso3_medium,0.0,EX_butso3_medium,butso3_medium
EX_cbl1_medium,0.0,EX_cbl1_medium,cbl1_medium
EX_cbl2_medium,0.0,EX_cbl2_medium,cbl2_medium
EX_cd2_medium,0.0,EX_cd2_medium,cd2_medium
EX_cellb_medium,0.0,EX_cellb_medium,cellb_medium
EX_ch4s_medium,0.0,EX_ch4s_medium,ch4s_medium
EX_chol_medium,0.0,EX_chol_medium,chol_medium
EX_cholate_medium,-1e-06,EX_cholate_medium,cholate_medium
EX_co2_medium,-0.003443010589989321,EX_co2_medium,co2_medium
EX_core2_medium,0.0,EX_core2_medium,core2_medium
EX_core2_rl_medium,0.0,EX_core2_rl_medium,core2_rl_medium
EX_core3_medium,0.0,EX_core3_medium,core3_medium
EX_core5_medium,0.0,EX_core5_medium,core5_medium
EX_core6_medium,0.0,EX_core6_medium,core6_medium
EX_core7_medium,0.0,EX_core7_medium,core7_medium
EX_core8_medium,0.0,EX_core8_medium,core8_medium
EX_crn_medium,0.0,EX_crn_medium,crn_medium
EX_cro4_medium,0.0,EX_cro4_medium,cro4_medium
EX_ctbt_medium,0.0,EX_ctbt_medium,ctbt_medium
EX_dchac_medium,0.0,EX_dchac_medium,dchac_medium
EX_dgchol_medium,0.0,EX_dgchol_medium,dgchol_medium
EX_diact_medium,0.0,EX_diact_medium,diact_medium
EX_dms_medium,-1e-06,EX_dms_medium,dms_medium
EX_dopa_medium,0.0,EX_dopa_medium,dopa_medium
EX_drib_medium,0.0,EX_drib_medium,drib_medium
EX_etha_medium,0.0,EX_etha_medium,etha_medium
EX_ethso3_medium,0.0,EX_ethso3_medium,ethso3_medium
EX_f1a_medium,0.0,EX_f1a_medium,f1a_medium
EX_f1a_rl_medium,0.0,EX_f1a_rl_medium,f1a_rl_medium
EX_fecrm_medium,0.0,EX_fecrm_medium,fecrm_medium
EX_for_medium,-0.0018123993990385701,EX_for_medium,for_medium
EX_fuc1p_L_medium,0.0,EX_fuc1p_L_medium,fuc1p_L_medium
EX_fuc_L_medium,0.0,EX_fuc_L_medium,fuc_L_medium
EX_gal1a3acgal_medium,0.0,EX_gal1a3acgal_medium,gal1a3acgal_medium
EX_gal1b3acgal_medium,-2e-06,EX_gal1b3acgal_medium,gal1b3acgal_medium
EX_gal_medium,-0.00014152252295648702,EX_gal_medium,gal_medium
EX_galct_D_medium,0.0,EX_galct_D_medium,galct_D_medium
EX_galctn_D_medium,0.0,EX_galctn_D_medium,galctn_D_medium
EX_galt_medium,0.0,EX_galt_medium,galt_medium
EX_gbbtn_medium,0.0,EX_gbbtn_medium,gbbtn_medium
EX_gcald_medium,-9.940734212698708e-07,EX_gcald_medium,gcald_medium
EX_gchola_medium,0.0,EX_gchola_medium,gchola_medium
EX_glc_D_medium,0.0,EX_glc_D_medium,glc_D_medium
EX_glcn_medium,0.0,EX_glcn_medium,glcn_medium
EX_glcr_medium,0.0,EX_glcr_medium,glcr_medium
EX_glyc_medium,-0.00031487813866477323,EX_glyc_medium,glyc_medium
EX_glygn2_medium,0.0,EX_glygn2_medium,glygn2_medium
EX_glygn4_medium,0.0,EX_glygn4_medium,glygn4_medium
EX_glygn5_medium,0.0,EX_glygn5_medium,glygn5_medium
EX_gncore1_medium,0.0,EX_gncore1_medium,gncore1_medium
EX_gncore1_rl_medium,0.0,EX_gncore1_rl_medium,gncore1_rl_medium
EX_gncore2_medium,0.0,EX_gncore2_medium,gncore2_medium
EX_gncore2_rl_medium,0.0,EX_gncore2_rl_medium,gncore2_rl_medium
EX_gthox_medium,0.0,EX_gthox_medium,gthox_medium
EX_gthrd_medium,0.0,EX_gthrd_medium,gthrd_medium
EX_h2_medium,-0.0005335234837866693,EX_h2_medium,h2_medium
EX_h2o_medium,0.0,EX_h2o_medium,h2o_medium
EX_hdca_medium,0.0,EX_hdca_medium,hdca_medium
EX_hexs_medium,0.0,EX_hexs_medium,hexs_medium
EX_hg2_medium,0.0,EX_hg2_medium,hg2_medium
EX_hista_medium,0.0,EX_hista_medium,hista_medium
EX_icdchol_medium,0.0,EX_icdchol_medium,icdchol_medium
EX_idon_L_medium,0.0,EX_idon_L_medium,idon_L_medium
EX_ind3ac_medium,0.0,EX_ind3ac_medium,ind3ac_medium
EX_indole_medium,0.0,EX_indole_medium,indole_medium
EX_isetac_medium,0.0,EX_isetac_medium,isetac_medium
EX_isobut_medium,0.0,EX_isobut_medium,isobut_medium
EX_isocapr_medium,0.0,EX_isocapr_medium,isocapr_medium
EX_isochol_medium,0.0,EX_isochol_medium,isochol_medium
EX_isoval_medium,0.0,EX_isoval_medium,isoval_medium
EX_lac_D_medium,-2.1288105132555437e-06,EX_lac_D_medium,lac_D_medium
EX_lac_L_medium,-0.00021000904882146614,EX_lac_L_medium,lac_L_medium
EX_lanost_medium,0.0,EX_lanost_medium,lanost_medium
EX_malt_medium,0.0,EX_malt_medium,malt_medium
EX_malttr_medium,0.0,EX_malttr_medium,malttr_medium
EX_man_medium,0.0,EX_man_medium,man_medium
EX_melib_medium,0.0,EX_melib_medium,melib_medium
EX_meoh_medium,-0.0001267241056963314,EX_meoh_medium,meoh_medium
EX_met_D_medium,0.0,EX_met_D_medium,met_D_medium
EX_metsox_R_L_medium,0.0,EX_metsox_R_L_medium,metsox_R_L_medium
EX_metsox_S_L_medium,0.0,EX_metsox_S_L_medium,metsox_S_L_medium
EX_mnl_medium,0.0,EX_mnl_medium,mnl_medium
EX_mops_medium,0.0,EX_mops_medium,mops_medium
EX_mso3_medium,0.0,EX_mso3_medium,mso3_medium
EX_n2_medium,-1e-06,EX_n2_medium,n2_medium
EX_na1_medium,0.0,EX_na1_medium,na1_medium
EX_nac_medium,0.0,EX_nac_medium,nac_medium
EX_nh4_medium,-0.0020425040925545193,EX_nh4_medium,nh4_medium
EX_ocdcea_medium,0.0,EX_ocdcea_medium,ocdcea_medium
EX_oxa_medium,0.0,EX_oxa_medium,oxa_medium
EX_pac_medium,-2.2176870762423133e-05,EX_pac_medium,pac_medium
EX_pb_medium,0.0,EX_pb_medium,pb_medium
EX_ph2s_medium,0.0,EX_ph2s_medium,ph2s_medium
EX_pime_medium,0.0,EX_pime_medium,pime_medium
EX_ppa_medium,-0.0018756272235755144,EX_ppa_medium,ppa_medium
EX_ppi_medium,0.0,EX_ppi_medium,ppi_medium
EX_pppn_medium,0.0,EX_pppn_medium,pppn_medium
EX_ptrc_medium,-0.00019461316089621996,EX_ptrc_medium,ptrc_medium
EX_pullulan1200_medium,0.0,EX_pullulan1200_medium,pullulan1200_medium
EX_pydam_medium,0.0,EX_pydam_medium,pydam_medium
EX_pydxn_medium,0.0,EX_pydxn_medium,pydxn_medium
EX_pyr_medium,0.0,EX_pyr_medium,pyr_medium
EX_rbflvrd_medium,-0.00031665327267835127,EX_rbflvrd_medium,rbflvrd_medium
EX_rib_D_medium,0.0,EX_rib_D_medium,rib_D_medium
EX_rmn_medium,0.0,EX_rmn_medium,rmn_medium
EX_sT_antigen_medium,0.0,EX_sT_antigen_medium,sT_antigen_medium
EX_sT_antigen_rl_medium,0.0,EX_sT_antigen_rl_medium,sT_antigen_rl_medium
EX_sTn_antigen_medium,0.0,EX_sTn_antigen_medium,sTn_antigen_medium
EX_salcn_medium,0.0,EX_salcn_medium,salcn_medium
EX_sbt_D_medium,0.0,EX_sbt_D_medium,sbt_D_medium
EX_selni_medium,-1e-06,EX_selni_medium,selni_medium
EX_ser_D_medium,0.0,EX_ser_D_medium,ser_D_medium
EX_so3_medium,-3e-06,EX_so3_medium,so3_medium
EX_srtn_medium,0.0,EX_srtn_medium,srtn_medium
EX_strch2_medium,0.0,EX_strch2_medium,strch2_medium
EX_sulfac_medium,0.0,EX_sulfac_medium,sulfac_medium
EX_taur_medium,0.0,EX_taur_medium,taur_medium
EX_tchola_medium,0.0,EX_tchola_medium,tchola_medium
EX_tdchola_medium,0.0,EX_tdchola_medium,tdchola_medium
EX_thf_medium,0.0,EX_thf_medium,thf_medium
EX_tma_medium,-2e-06,EX_tma_medium,tma_medium
EX_tre_medium,0.0,EX_tre_medium,tre_medium
EX_trypta_medium,0.0,EX_trypta_medium,trypta_medium
EX_tym_medium,0.0,EX_tym_medium,tym_medium
EX_uchol_medium,-1e-06,EX_uchol_medium,uchol_medium
EX_urea_medium,0.0,EX_urea_medium,urea_medium
EX_val_L_medium,-4.2135223617935484e-05,EX_val_L_medium,val_L_medium
EX_xyl_D_medium,0.0,EX_xyl_D_medium,xyl_D_medium
EX_xylan_medium,0.0,EX_xylan_medium,xylan_medium
community_biomass,-0.0001835190580702947,community_biomass,cpd11416_medium
